key_resp.keys,key_resp.corr,key_resp.rt,totalScore,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,index,image_file,correct,participant,session,date,expName,psychopyVersion,OS,frameRate
4,1,4.396155,1,0,0,0,0,1,0,1.jpg,4,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
3,0,1.82121,1,0,1,1,1,1,1,2.jpg,5,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
1,1,2.28742,2,0,2,2,2,1,2,3.jpg,1,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
2,1,2.79105,3,0,3,3,3,1,3,4.jpg,2,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
4,0,2.013885,3,0,4,4,4,1,4,5.jpg,6,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
3,1,2.34321,4,0,5,5,5,1,5,6.jpg,3,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
6,1,4.094205,5,0,6,6,6,1,6,7.jpg,6,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
2,1,4.70819,6,0,7,7,7,1,7,8.jpg,2,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
1,1,3.256845,7,0,8,8,8,1,8,9.jpg,1,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
3,1,6.34176,8,0,9,9,9,1,9,10.jpg,3,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
5,1,9.33986,9,0,10,10,10,1,10,11.jpg,5,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
4,1,6.97093,10,0,11,11,11,1,11,12.jpg,4,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
2,1,1.840015,11,0,12,12,12,1,12,13.jpg,2,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
6,1,4.96064,12,0,13,13,13,1,13,14.jpg,6,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
1,1,1.990855,13,0,14,14,14,1,14,15.jpg,1,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
2,1,1.82423,14,0,15,15,15,1,15,16.jpg,2,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
1,1,3.64159,15,0,16,16,16,1,16,17.jpg,1,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
3,1,3.123295,16,0,17,17,17,1,17,18.jpg,3,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
5,1,6.47781,17,0,18,18,18,1,18,19.jpg,5,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
6,1,3.6254,18,0,19,19,19,1,19,20.jpg,6,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
1,0,2.82662,18,0,20,20,20,1,20,21.jpg,4,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
3,1,2.652985,19,0,21,21,21,1,21,22.jpg,3,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
6,0,3.074485,19,0,22,22,22,1,22,23.jpg,4,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
2,0,5.05862,19,0,23,23,23,1,23,24.jpg,5,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
8,1,5.52167,20,0,24,24,24,1,24,25.jpg,8,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
2,1,3.49262,21,0,25,25,25,1,25,26.jpg,2,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
3,1,7.26084,22,0,26,26,26,1,26,27.jpg,3,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
3,0,2.75886,22,0,27,27,27,1,27,28.jpg,8,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
7,1,3.146395,23,0,28,28,28,1,28,29.jpg,7,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
5,0,4.42424,23,0,29,29,29,1,29,30.jpg,4,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
5,1,4.14247,24,0,30,30,30,1,30,31.jpg,5,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
8,0,4.2372,24,0,31,31,31,1,31,32.jpg,1,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
6,0,8.67744,24,0,32,32,32,1,32,33.jpg,7,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
8,0,3.82442,24,0,33,33,33,1,33,34.jpg,6,33,001,2021-06-05_15h07.46.064,Ravens Progressive Matrices,2021.1.1,MacIntel,59.97361161
