key_resp.keys,key_resp.corr,key_resp.rt,totalScore,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,index,image_file,correct,participant,session,date,expName,psychopyVersion,OS,frameRate
4,1,10.5442,1,0,0,0,0,1,0,1.jpg,4,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
5,1,5.2628,2,0,1,1,1,1,1,2.jpg,5,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
1,1,2.4444,3,0,2,2,2,1,2,3.jpg,1,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
2,1,3.1836,4,0,3,3,3,1,3,4.jpg,2,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
6,1,5.6924,5,0,4,4,4,1,4,5.jpg,6,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
3,1,4.3304,6,0,5,5,5,1,5,6.jpg,3,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
6,1,3.9259,7,0,6,6,6,1,6,7.jpg,6,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
2,1,4.1842,8,0,7,7,7,1,7,8.jpg,2,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
1,1,3.9344,9,0,8,8,8,1,8,9.jpg,1,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
3,1,6.2537,10,0,9,9,9,1,9,10.jpg,3,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
1,0,6.1387,10,0,10,10,10,1,10,11.jpg,5,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
4,1,5.4498,11,0,11,11,11,1,11,12.jpg,4,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
2,1,3.7646,12,0,12,12,12,1,12,13.jpg,2,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
6,1,3.9541,13,0,13,13,13,1,13,14.jpg,6,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
1,1,3.4675,14,0,14,14,14,1,14,15.jpg,1,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
2,1,4.3395,15,0,15,15,15,1,15,16.jpg,2,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
1,1,6.0182,16,0,16,16,16,1,16,17.jpg,1,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
3,1,3.5367,17,0,17,17,17,1,17,18.jpg,3,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
5,1,4.4837,18,0,18,18,18,1,18,19.jpg,5,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
6,1,3.499,19,0,19,19,19,1,19,20.jpg,6,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
4,1,4.634,20,0,20,20,20,1,20,21.jpg,4,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
3,1,3.9872,21,0,21,21,21,1,21,22.jpg,3,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
4,1,5.6988,22,0,22,22,22,1,22,23.jpg,4,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
4,0,7.2362,22,0,23,23,23,1,23,24.jpg,5,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
6,0,10.1545,22,0,24,24,24,1,24,25.jpg,8,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
2,1,12.2358,23,0,25,25,25,1,25,26.jpg,2,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
3,1,10.2531,24,0,26,26,26,1,26,27.jpg,3,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
6,0,13.673,24,0,27,27,27,1,27,28.jpg,8,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
7,1,6.8232,25,0,28,28,28,1,28,29.jpg,7,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
3,0,9.099,25,0,29,29,29,1,29,30.jpg,4,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
5,1,10.1057,26,0,30,30,30,1,30,31.jpg,5,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
7,0,27.711,26,0,31,31,31,1,31,32.jpg,1,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
7,1,22.6806,27,0,32,32,32,1,32,33.jpg,7,61,001,2021-06-15_18h58.57.137,Ravens Progressive Matrices,2021.1.1,Win32,59.26277113
