key_resp.keys,key_resp.corr,key_resp.rt,totalScore,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,index,image_file,correct,participant,session,date,expName,psychopyVersion,OS,frameRate
6,0,29.463,0,0,0,0,0,1,0,1.jpg,4,90,001,2021-07-24_13h14.06.943,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
5,1,5.204,1,0,1,1,1,1,1,2.jpg,5,90,001,2021-07-24_13h14.06.943,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
1,1,7.555,2,0,2,2,2,1,2,3.jpg,1,90,001,2021-07-24_13h14.06.943,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
2,1,8.919,3,0,3,3,3,1,3,4.jpg,2,90,001,2021-07-24_13h14.06.943,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
6,1,9.095,4,0,4,4,4,1,4,5.jpg,6,90,001,2021-07-24_13h14.06.943,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
3,1,9.55,5,0,5,5,5,1,5,6.jpg,3,90,001,2021-07-24_13h14.06.943,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
6,1,9.07,6,0,6,6,6,1,6,7.jpg,6,90,001,2021-07-24_13h14.06.943,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
2,1,19.683,7,0,7,7,7,1,7,8.jpg,2,90,001,2021-07-24_13h14.06.943,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
1,1,22.086,8,0,8,8,8,1,8,9.jpg,1,90,001,2021-07-24_13h14.06.943,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
6,0,17.193,8,0,9,9,9,1,9,10.jpg,3,90,001,2021-07-24_13h14.06.943,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
6,0,18.751,8,0,10,10,10,1,10,11.jpg,5,90,001,2021-07-24_13h14.06.943,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
4,1,10.894,9,0,11,11,11,1,11,12.jpg,4,90,001,2021-07-24_13h14.06.943,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
2,1,6.475,10,0,12,12,12,1,12,13.jpg,2,90,001,2021-07-24_13h14.06.943,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
6,1,5.938,11,0,13,13,13,1,13,14.jpg,6,90,001,2021-07-24_13h14.06.943,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
1,1,4.523,12,0,14,14,14,1,14,15.jpg,1,90,001,2021-07-24_13h14.06.943,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
2,1,4.556,13,0,15,15,15,1,15,16.jpg,2,90,001,2021-07-24_13h14.06.943,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
1,1,11.821,14,0,16,16,16,1,16,17.jpg,1,90,001,2021-07-24_13h14.06.943,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
3,1,11.279,15,0,17,17,17,1,17,18.jpg,3,90,001,2021-07-24_13h14.06.943,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
5,1,16.339,16,0,18,18,18,1,18,19.jpg,5,90,001,2021-07-24_13h14.06.943,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
6,1,9.455,17,0,19,19,19,1,19,20.jpg,6,90,001,2021-07-24_13h14.06.943,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
4,1,9.356,18,0,20,20,20,1,20,21.jpg,4,90,001,2021-07-24_13h14.06.943,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
5,0,9.616,18,0,21,21,21,1,21,22.jpg,3,90,001,2021-07-24_13h14.06.943,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
5,0,25.031,18,0,22,22,22,1,22,23.jpg,4,90,001,2021-07-24_13h14.06.943,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
4,0,16.609,18,0,23,23,23,1,23,24.jpg,5,90,001,2021-07-24_13h14.06.943,Ravens Progressive Matrices,2021.1.1,Win32,60.0240096
